authIdHal_s,authFirstName_s,authLastName_s,authQuality_s,halId_s,title_s,docType_s,publicationDateY_i,publicationDate_s,doiId_s,acronym_s,affiliation_ref
1334349-0,Julien,Mazieres,aut,hal-05241459,An integrative multimodal machine learning signature of primary resistance to immunotherapy in advanced non-small cell lung cancer: biomarker analysis from the PIONeeR study,UNDEFINED,2025,2025,,X,1612816
398406-0,Maurice,Perol,aut,hal-05241459,An integrative multimodal machine learning signature of primary resistance to immunotherapy in advanced non-small cell lung cancer: biomarker analysis from the PIONeeR study,UNDEFINED,2025,2025,,X,20549
398406-0,Maurice,Perol,aut,hal-05241459,An integrative multimodal machine learning signature of primary resistance to immunotherapy in advanced non-small cell lung cancer: biomarker analysis from the PIONeeR study,UNDEFINED,2025,2025,,X,2608
32004-17342,Eric,Vivier,aut,hal-05241459,An integrative multimodal machine learning signature of primary resistance to immunotherapy in advanced non-small cell lung cancer: biomarker analysis from the PIONeeR study,UNDEFINED,2025,2025,,X,111290
2688619-0,J.,Fieschi-Meric,aut,hal-05241459,An integrative multimodal machine learning signature of primary resistance to immunotherapy in advanced non-small cell lung cancer: biomarker analysis from the PIONeeR study,UNDEFINED,2025,2025,,X,1148925
2688619-0,J.,Fieschi-Meric,aut,hal-05241459,An integrative multimodal machine learning signature of primary resistance to immunotherapy in advanced non-small cell lung cancer: biomarker analysis from the PIONeeR study,UNDEFINED,2025,2025,,X,300340
2688619-0,J.,Fieschi-Meric,aut,hal-05241459,An integrative multimodal machine learning signature of primary resistance to immunotherapy in advanced non-small cell lung cancer: biomarker analysis from the PIONeeR study,UNDEFINED,2025,2025,,X,198056
2688619-0,J.,Fieschi-Meric,aut,hal-05241459,An integrative multimodal machine learning signature of primary resistance to immunotherapy in advanced non-small cell lung cancer: biomarker analysis from the PIONeeR study,UNDEFINED,2025,2025,,X,300073
9370-12116,Sébastien,Benzekry,aut,hal-05241459,An integrative multimodal machine learning signature of primary resistance to immunotherapy in advanced non-small cell lung cancer: biomarker analysis from the PIONeeR study,UNDEFINED,2025,2025,,X,1071285
3886786-1633898,Jade,Perdereau,aut,hal-05461031,Harnessing operating room signals to estimate mean arterial pressure with AnesthNet,ART,2025,2025-09-30,10.1038/s41598-025-12341-8,INSERM,1005039
3886786-1633898,Jade,Perdereau,aut,hal-05461031,Harnessing operating room signals to estimate mean arterial pressure with AnesthNet,ART,2025,2025-09-30,10.1038/s41598-025-12341-8,INSERM,500632
3886786-1633898,Jade,Perdereau,aut,hal-05461031,Harnessing operating room signals to estimate mean arterial pressure with AnesthNet,ART,2025,2025-09-30,10.1038/s41598-025-12341-8,INSERM,1124248
1257930-1592083,Jona,Joachim,aut,hal-05461031,Harnessing operating room signals to estimate mean arterial pressure with AnesthNet,ART,2025,2025-09-30,10.1038/s41598-025-12341-8,INSERM,1005039
1257930-1592083,Jona,Joachim,aut,hal-05461031,Harnessing operating room signals to estimate mean arterial pressure with AnesthNet,ART,2025,2025-09-30,10.1038/s41598-025-12341-8,INSERM,500632
313502-0,Fabrice,Vallée,aut,hal-05461031,Harnessing operating room signals to estimate mean arterial pressure with AnesthNet,ART,2025,2025-09-30,10.1038/s41598-025-12341-8,INSERM,1005039
313502-0,Fabrice,Vallée,aut,hal-05461031,Harnessing operating room signals to estimate mean arterial pressure with AnesthNet,ART,2025,2025-09-30,10.1038/s41598-025-12341-8,INSERM,500632
2375348-1426520,Jerome,Cartailler,aut,hal-05461031,Harnessing operating room signals to estimate mean arterial pressure with AnesthNet,ART,2025,2025-09-30,10.1038/s41598-025-12341-8,INSERM,1005039
2375348-1426520,Jerome,Cartailler,aut,hal-05461031,Harnessing operating room signals to estimate mean arterial pressure with AnesthNet,ART,2025,2025-09-30,10.1038/s41598-025-12341-8,INSERM,500632
42905-171108,Thomas,Moreau,aut,hal-05461031,Harnessing operating room signals to estimate mean arterial pressure with AnesthNet,ART,2025,2025-09-30,10.1038/s41598-025-12341-8,INSERM,1124248
3886786-1633898,Jade,Perdereau,aut,hal-05461031,Harnessing operating room signals to estimate mean arterial pressure with AnesthNet,ART,2025,2025-09-30,10.1038/s41598-025-12341-8,INSERM,1005039
3886786-1633898,Jade,Perdereau,aut,hal-05461031,Harnessing operating room signals to estimate mean arterial pressure with AnesthNet,ART,2025,2025-09-30,10.1038/s41598-025-12341-8,INSERM,500632
3886786-1633898,Jade,Perdereau,aut,hal-05461031,Harnessing operating room signals to estimate mean arterial pressure with AnesthNet,ART,2025,2025-09-30,10.1038/s41598-025-12341-8,INSERM,1124248
1257930-1592083,Jona,Joachim,aut,hal-05461031,Harnessing operating room signals to estimate mean arterial pressure with AnesthNet,ART,2025,2025-09-30,10.1038/s41598-025-12341-8,INSERM,1005039
1257930-1592083,Jona,Joachim,aut,hal-05461031,Harnessing operating room signals to estimate mean arterial pressure with AnesthNet,ART,2025,2025-09-30,10.1038/s41598-025-12341-8,INSERM,500632
313502-0,Fabrice,Vallée,aut,hal-05461031,Harnessing operating room signals to estimate mean arterial pressure with AnesthNet,ART,2025,2025-09-30,10.1038/s41598-025-12341-8,INSERM,1005039
313502-0,Fabrice,Vallée,aut,hal-05461031,Harnessing operating room signals to estimate mean arterial pressure with AnesthNet,ART,2025,2025-09-30,10.1038/s41598-025-12341-8,INSERM,500632
2375348-1426520,Jerome,Cartailler,aut,hal-05461031,Harnessing operating room signals to estimate mean arterial pressure with AnesthNet,ART,2025,2025-09-30,10.1038/s41598-025-12341-8,INSERM,1005039
2375348-1426520,Jerome,Cartailler,aut,hal-05461031,Harnessing operating room signals to estimate mean arterial pressure with AnesthNet,ART,2025,2025-09-30,10.1038/s41598-025-12341-8,INSERM,500632
42905-171108,Thomas,Moreau,aut,hal-05461031,Harnessing operating room signals to estimate mean arterial pressure with AnesthNet,ART,2025,2025-09-30,10.1038/s41598-025-12341-8,INSERM,1124248
1437771-0,Santiago,Silva,aut,hal-05442651,Fed-ComBat: A Generalized Federated Framework for Batch Effect Harmonization in Collaborative Studies,UNDEFINED,2026,2026-01-17,,INRIA,525212
2840790-0,Ghiles,Reguig,aut,hal-05442651,Fed-ComBat: A Generalized Federated Framework for Batch Effect Harmonization in Collaborative Studies,UNDEFINED,2026,2026-01-17,,INRIA,525212
2921670-0,Neil,Oxtoby,aut,hal-05442651,Fed-ComBat: A Generalized Federated Framework for Batch Effect Harmonization in Collaborative Studies,UNDEFINED,2026,2026-01-17,,INRIA,300875
1341139-0,Andre,Altmann,aut,hal-05442651,Fed-ComBat: A Generalized Federated Framework for Batch Effect Harmonization in Collaborative Studies,UNDEFINED,2026,2026-01-17,,INRIA,300875
18009-178572,Marco,Lorenzi,aut,hal-05442651,Fed-ComBat: A Generalized Federated Framework for Batch Effect Harmonization in Collaborative Studies,UNDEFINED,2026,2026-01-17,,INRIA,525212
1437771-0,Santiago,Silva,aut,hal-05442651,Fed-ComBat: A Generalized Federated Framework for Batch Effect Harmonization in Collaborative Studies,UNDEFINED,2026,2026-01-17,,INRIA,525212
2840790-0,Ghiles,Reguig,aut,hal-05442651,Fed-ComBat: A Generalized Federated Framework for Batch Effect Harmonization in Collaborative Studies,UNDEFINED,2026,2026-01-17,,INRIA,525212
2921670-0,Neil,Oxtoby,aut,hal-05442651,Fed-ComBat: A Generalized Federated Framework for Batch Effect Harmonization in Collaborative Studies,UNDEFINED,2026,2026-01-17,,INRIA,300875
1341139-0,Andre,Altmann,aut,hal-05442651,Fed-ComBat: A Generalized Federated Framework for Batch Effect Harmonization in Collaborative Studies,UNDEFINED,2026,2026-01-17,,INRIA,300875
18009-178572,Marco,Lorenzi,aut,hal-05442651,Fed-ComBat: A Generalized Federated Framework for Batch Effect Harmonization in Collaborative Studies,UNDEFINED,2026,2026-01-17,,INRIA,525212
1082271-1643811,Himanshu,Aggarwal,aut,hal-05469826,Subject fingerprinting and task classification rely on distinct functional connectivity features,ART,2026,2026-01-10,10.1007/s00429-025-03068-3,CEA,1124248
2943526-0,Ana Fernanda,Ponce,aut,hal-05469826,Subject fingerprinting and task classification rely on distinct functional connectivity features,ART,2026,2026-01-10,10.1007/s00429-025-03068-3,CEA,1124248
2943525-0,Swetha,Shankar,aut,hal-05469826,Subject fingerprinting and task classification rely on distinct functional connectivity features,ART,2026,2026-01-10,10.1007/s00429-025-03068-3,CEA,1124248
3999244-0,Yasmin,Mzayek,aut,hal-05469826,Subject fingerprinting and task classification rely on distinct functional connectivity features,ART,2026,2026-01-10,10.1007/s00429-025-03068-3,CEA,1124248
3999245-0,Agnés,Pérez-Millan,aut,hal-05469826,Subject fingerprinting and task classification rely on distinct functional connectivity features,ART,2026,2026-01-10,10.1007/s00429-025-03068-3,CEA,1124248
3999245-0,Agnés,Pérez-Millan,aut,hal-05469826,Subject fingerprinting and task classification rely on distinct functional connectivity features,ART,2026,2026-01-10,10.1007/s00429-025-03068-3,CEA,98227
2048388-0,Ana Luísa,Pinho,aut,hal-05469826,Subject fingerprinting and task classification rely on distinct functional connectivity features,ART,2026,2026-01-10,10.1007/s00429-025-03068-3,CEA,318728
2048388-0,Ana Luísa,Pinho,aut,hal-05469826,Subject fingerprinting and task classification rely on distinct functional connectivity features,ART,2026,2026-01-10,10.1007/s00429-025-03068-3,CEA,1124248
1475068-1192702,Alexis,Thual,aut,hal-05469826,Subject fingerprinting and task classification rely on distinct functional connectivity features,ART,2026,2026-01-10,10.1007/s00429-025-03068-3,CEA,1124248
142896-760493,Bertrand,Thirion,aut,hal-05469826,Subject fingerprinting and task classification rely on distinct functional connectivity features,ART,2026,2026-01-10,10.1007/s00429-025-03068-3,CEA,1124248
1082271-1643811,Himanshu,Aggarwal,aut,hal-05469826,Subject fingerprinting and task classification rely on distinct functional connectivity features,ART,2026,2026-01-10,10.1007/s00429-025-03068-3,CEA,1124248
2943526-0,Ana Fernanda,Ponce,aut,hal-05469826,Subject fingerprinting and task classification rely on distinct functional connectivity features,ART,2026,2026-01-10,10.1007/s00429-025-03068-3,CEA,1124248
2943525-0,Swetha,Shankar,aut,hal-05469826,Subject fingerprinting and task classification rely on distinct functional connectivity features,ART,2026,2026-01-10,10.1007/s00429-025-03068-3,CEA,1124248
3999244-0,Yasmin,Mzayek,aut,hal-05469826,Subject fingerprinting and task classification rely on distinct functional connectivity features,ART,2026,2026-01-10,10.1007/s00429-025-03068-3,CEA,1124248
3999245-0,Agnés,Pérez-Millan,aut,hal-05469826,Subject fingerprinting and task classification rely on distinct functional connectivity features,ART,2026,2026-01-10,10.1007/s00429-025-03068-3,CEA,1124248
3999245-0,Agnés,Pérez-Millan,aut,hal-05469826,Subject fingerprinting and task classification rely on distinct functional connectivity features,ART,2026,2026-01-10,10.1007/s00429-025-03068-3,CEA,98227
2048388-0,Ana Luísa,Pinho,aut,hal-05469826,Subject fingerprinting and task classification rely on distinct functional connectivity features,ART,2026,2026-01-10,10.1007/s00429-025-03068-3,CEA,318728
2048388-0,Ana Luísa,Pinho,aut,hal-05469826,Subject fingerprinting and task classification rely on distinct functional connectivity features,ART,2026,2026-01-10,10.1007/s00429-025-03068-3,CEA,1124248
1475068-1192702,Alexis,Thual,aut,hal-05469826,Subject fingerprinting and task classification rely on distinct functional connectivity features,ART,2026,2026-01-10,10.1007/s00429-025-03068-3,CEA,1124248
142896-760493,Bertrand,Thirion,aut,hal-05469826,Subject fingerprinting and task classification rely on distinct functional connectivity features,ART,2026,2026-01-10,10.1007/s00429-025-03068-3,CEA,1124248
2544891-1600470,Gabriele,Casagrande,aut,hal-05339212,Next generation neural mass model with dopamine modulation mediated by D1-type receptors,UNDEFINED,2026,2026-01-22,10.1101/2025.09.01.673498,UNIV-AMU,220661
2544891-1600470,Gabriele,Casagrande,aut,hal-05339212,Next generation neural mass model with dopamine modulation mediated by D1-type receptors,UNDEFINED,2026,2026-01-22,10.1101/2025.09.01.673498,UNIV-AMU,198056
3857858-0,Augustinas,Fedaravičius,aut,hal-05339212,Next generation neural mass model with dopamine modulation mediated by D1-type receptors,UNDEFINED,2026,2026-01-22,10.1101/2025.09.01.673498,UNIV-AMU,349602
3196515-0,Chloe,Duprat,aut,hal-05339212,Next generation neural mass model with dopamine modulation mediated by D1-type receptors,UNDEFINED,2026,2026-01-22,10.1101/2025.09.01.673498,UNIV-AMU,220661
3196515-0,Chloe,Duprat,aut,hal-05339212,Next generation neural mass model with dopamine modulation mediated by D1-type receptors,UNDEFINED,2026,2026-01-22,10.1101/2025.09.01.673498,UNIV-AMU,198056
3857859-0,Anthony,Mcintosh,aut,hal-05339212,Next generation neural mass model with dopamine modulation mediated by D1-type receptors,UNDEFINED,2026,2026-01-22,10.1101/2025.09.01.673498,UNIV-AMU,117565
2417743-821817,Pierpaolo,Sorrentino,aut,hal-05339212,Next generation neural mass model with dopamine modulation mediated by D1-type receptors,UNDEFINED,2026,2026-01-22,10.1101/2025.09.01.673498,UNIV-AMU,220661
2417743-821817,Pierpaolo,Sorrentino,aut,hal-05339212,Next generation neural mass model with dopamine modulation mediated by D1-type receptors,UNDEFINED,2026,2026-01-22,10.1101/2025.09.01.673498,UNIV-AMU,198056
33066-745614,Spase,Petkoski,aut,hal-05339212,Next generation neural mass model with dopamine modulation mediated by D1-type receptors,UNDEFINED,2026,2026-01-22,10.1101/2025.09.01.673498,UNIV-AMU,220661
1215653-0,Ausra,Saudargiene,aut,hal-05339212,Next generation neural mass model with dopamine modulation mediated by D1-type receptors,UNDEFINED,2026,2026-01-22,10.1101/2025.09.01.673498,UNIV-AMU,349602
1215653-0,Ausra,Saudargiene,aut,hal-05339212,Next generation neural mass model with dopamine modulation mediated by D1-type receptors,UNDEFINED,2026,2026-01-22,10.1101/2025.09.01.673498,UNIV-AMU,440320
1642237-1053089,Viktor,Jirsa,aut,hal-05339212,Next generation neural mass model with dopamine modulation mediated by D1-type receptors,UNDEFINED,2026,2026-01-22,10.1101/2025.09.01.673498,UNIV-AMU,220661
47790-1223281,Damien,Depannemaecker,aut,hal-05339212,Next generation neural mass model with dopamine modulation mediated by D1-type receptors,UNDEFINED,2026,2026-01-22,10.1101/2025.09.01.673498,UNIV-AMU,220661
